VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID
V0043320,K0060,2025-05-13,14:25,2025,19,GYM,
V0043321,K0754,2025-05-13,15:00,2025,19,PASS,P07
V0043322,K0293,2025-05-13,15:00,2025,19,PASS,P07
V0043323,K0328,2025-05-13,15:00,2025,19,PASS,P07
V0043324,K0201,2025-05-13,15:00,2025,19,PASS,P07
V0043325,K0275,2025-05-13,15:00,2025,19,PASS,P07
V0043326,K0161,2025-05-13,15:00,2025,19,PASS,P07
V0043327,K0335,2025-05-13,15:00,2025,19,PASS,P07
V0043328,K0194,2025-05-13,15:00,2025,19,PASS,P07
V0043329,K0494,2025-05-13,15:00,2025,19,PASS,P07
V0043330,K0478,2025-05-13,15:00,2025,19,PASS,P07
V0043331,K0517,2025-05-13,15:00,2025,19,PASS,P07
V0043332,K0860,2025-05-13,15:00,2025,19,PASS,P07
V0043333,K0531,2025-05-13,15:30,2025,19,GYM,
V0043334,K0496,2025-05-13,16:00,2025,19,GYM,
V0043335,K0938,2025-05-13,16:00,2025,19,GYM,
V0043336,K0851,2025-05-13,17:10,2025,19,GYM,
V0043337,K0627,2025-05-13,17:15,2025,19,GYM,
V0043338,K0065,2025-05-13,17:25,2025,19,GYM,
V0043339,K0791,2025-05-13,17:45,2025,19,GYM,
V0043340,K0573,2025-05-13,17:50,2025,19,GYM,
V0043341,K0093,2025-05-13,18:00,2025,19,PASS,P08
V0043342,K0598,2025-05-13,18:00,2025,19,PASS,P08
V0043343,K0163,2025-05-13,18:00,2025,19,PASS,P08
V0043344,K0612,2025-05-13,18:00,2025,19,PASS,P08
V0043345,K0382,2025-05-13,18:00,2025,19,PASS,P08
V0043346,K0896,2025-05-13,18:00,2025,19,PASS,P08
V0043347,K0194,2025-05-13,18:00,2025,19,PASS,P08
V0043348,K0395,2025-05-13,18:00,2025,19,PASS,P08
V0043349,K0801,2025-05-13,18:00,2025,19,PASS,P08
V0043350,K0857,2025-05-13,18:00,2025,19,PASS,P08
V0043351,K0705,2025-05-13,18:00,2025,19,PASS,P08
V0043352,K0278,2025-05-13,18:00,2025,19,PASS,P08
V0043353,K0101,2025-05-13,18:05,2025,19,GYM,
V0043354,K0229,2025-05-13,18:45,2025,19,GYM,
V0043355,K0949,2025-05-13,19:05,2025,19,GYM,
V0043356,K0251,2025-05-13,20:20,2025,19,GYM,
V0043357,K0461,2025-05-13,20:20,2025,19,GYM,
V0043358,K0634,2025-05-13,21:30,2025,19,GYM,
V0043359,K0148,2025-05-13,21:45,2025,19,GYM,
V0043360,K0614,2025-05-14,06:20,2025,19,GYM,
V0043361,K0482,2025-05-14,06:25,2025,19,GYM,
V0043362,K0632,2025-05-14,06:45,2025,19,GYM,
V0043363,K0311,2025-05-14,06:55,2025,19,GYM,
V0043364,K0373,2025-05-14,07:00,2025,19,GYM,
V0043365,K0054,2025-05-14,07:05,2025,19,GYM,
V0043366,K0885,2025-05-14,07:10,2025,19,GYM,
V0043367,K0615,2025-05-14,07:10,2025,19,GYM,
V0043368,K0745,2025-05-14,07:20,2025,19,GYM,
V0043369,K0324,2025-05-14,07:30,2025,20,PASS,P09
V0043370,K0001,2025-05-14,07:30,2025,20,PASS,P09
V0043371,K0526,2025-05-14,07:30,2025,20,PASS,P09
V0043372,K0648,2025-05-14,07:30,2025,20,PASS,P09
V0043373,K0815,2025-05-14,07:30,2025,20,PASS,P09
V0043374,K0858,2025-05-14,07:30,2025,20,PASS,P09
V0043375,K0860,2025-05-14,07:30,2025,20,PASS,P09
V0043376,K0237,2025-05-14,07:30,2025,20,PASS,P09
V0043377,K0399,2025-05-14,07:30,2025,20,PASS,P09
V0043378,K0240,2025-05-14,07:30,2025,20,PASS,P09
V0043379,K0134,2025-05-14,07:30,2025,20,PASS,P09
V0043380,K0250,2025-05-14,07:30,2025,20,PASS,P09
V0043381,K0473,2025-05-14,07:30,2025,20,PASS,P09
V0043382,K0478,2025-05-14,07:30,2025,20,PASS,P09
V0043383,K0094,2025-05-14,07:30,2025,20,PASS,P09
V0043384,K0563,2025-05-14,07:30,2025,20,PASS,P09
V0043385,K0883,2025-05-14,07:45,2025,19,GYM,
V0043386,K0788,2025-05-14,07:45,2025,19,GYM,
V0043387,K0892,2025-05-14,07:55,2025,19,GYM,
V0043388,K0403,2025-05-14,08:00,2025,19,GYM,
V0043389,K0331,2025-05-14,08:15,2025,19,GYM,
V0043390,K0321,2025-05-14,08:20,2025,19,GYM,
V0043391,K0348,2025-05-14,08:30,2025,19,GYM,
V0043392,K0055,2025-05-14,09:10,2025,19,GYM,
V0043393,K0778,2025-05-14,09:30,2025,19,GYM,
V0043394,K0376,2025-05-14,09:40,2025,19,GYM,
V0043395,K0556,2025-05-14,10:00,2025,19,GYM,
V0043396,K0324,2025-05-14,10:30,2025,20,PASS,P10
V0043397,K0172,2025-05-14,10:30,2025,20,PASS,P10
V0043398,K0900,2025-05-14,10:30,2025,20,PASS,P10
V0043399,K0552,2025-05-14,10:30,2025,20,PASS,P10
V0043400,K0431,2025-05-14,10:30,2025,20,PASS,P10
V0043401,K0767,2025-05-14,10:30,2025,20,PASS,P10
V0043402,K0288,2025-05-14,10:30,2025,20,PASS,P10
V0043403,K0285,2025-05-14,10:30,2025,20,PASS,P10
V0043404,K0251,2025-05-14,10:30,2025,20,PASS,P10
V0043405,K0590,2025-05-14,10:30,2025,20,PASS,P10
V0043406,K0496,2025-05-14,10:30,2025,20,PASS,P10
V0043407,K0194,2025-05-14,10:30,2025,20,PASS,P10
V0043408,K0177,2025-05-14,10:30,2025,20,PASS,P10
V0043409,K0036,2025-05-14,10:30,2025,19,GYM,
V0043410,K0072,2025-05-14,10:40,2025,19,GYM,
V0043411,K0025,2025-05-14,10:40,2025,19,GYM,
V0043412,K0468,2025-05-14,11:00,2025,19,GYM,
V0043413,K0670,2025-05-14,11:10,2025,19,GYM,
V0043414,K0239,2025-05-14,11:30,2025,19,GYM,
V0043415,K0615,2025-05-14,11:40,2025,19,GYM,
V0043416,K0937,2025-05-14,11:50,2025,19,GYM,
V0043417,K0145,2025-05-14,11:55,2025,19,GYM,
V0043418,K0458,2025-05-14,11:55,2025,19,GYM,
V0043419,K0033,2025-05-14,12:05,2025,19,GYM,
V0043420,K0537,2025-05-14,12:50,2025,19,GYM,
V0043421,K0181,2025-05-14,13:05,2025,19,GYM,
V0043422,K0414,2025-05-14,13:10,2025,19,GYM,
V0043423,K0821,2025-05-14,13:30,2025,19,GYM,
V0043424,K0122,2025-05-14,13:40,2025,19,GYM,
V0043425,K0746,2025-05-14,13:40,2025,19,GYM,
V0043426,K0381,2025-05-14,13:55,2025,19,GYM,
V0043427,K0546,2025-05-14,14:20,2025,19,GYM,
V0043428,K0812,2025-05-14,15:05,2025,19,GYM,
V0043429,K0075,2025-05-14,15:15,2025,19,GYM,
V0043430,K0854,2025-05-14,16:00,2025,19,GYM,
V0043431,K0229,2025-05-14,16:05,2025,19,GYM,
V0043432,K0437,2025-05-14,16:30,2025,20,PASS,P11
V0043433,K0872,2025-05-14,16:30,2025,20,PASS,P11
V0043434,K0327,2025-05-14,16:30,2025,20,PASS,P11
V0043435,K0760,2025-05-14,16:30,2025,20,PASS,P11
V0043436,K0032,2025-05-14,16:30,2025,20,PASS,P11
V0043437,K0855,2025-05-14,16:30,2025,20,PASS,P11
V0043438,K0514,2025-05-14,16:30,2025,20,PASS,P11
V0043439,K0563,2025-05-14,16:30,2025,20,PASS,P11
V0043440,K0620,2025-05-14,16:30,2025,20,PASS,P11
V0043441,K0181,2025-05-14,16:30,2025,20,PASS,P11
V0043442,K0659,2025-05-14,16:30,2025,20,PASS,P11
V0043443,K0076,2025-05-14,16:30,2025,20,PASS,P11
V0043444,K0399,2025-05-14,16:30,2025,20,PASS,P11
V0043445,K0211,2025-05-14,16:35,2025,19,GYM,
V0043446,K0008,2025-05-14,16:55,2025,19,GYM,
V0043447,K0759,2025-05-14,17:05,2025,19,GYM,
V0043448,K0399,2025-05-14,17:55,2025,19,GYM,
V0043449,K0355,2025-05-14,18:00,2025,19,GYM,
V0043450,K0611,2025-05-14,18:25,2025,19,GYM,
V0043451,K0308,2025-05-14,18:35,2025,19,GYM,
V0043452,K0767,2025-05-14,18:40,2025,19,GYM,
V0043453,K0403,2025-05-14,19:00,2025,20,PASS,P12
V0043454,K0942,2025-05-14,19:00,2025,20,PASS,P12
V0043455,K0617,2025-05-14,19:00,2025,20,PASS,P12
V0043456,K0463,2025-05-14,19:00,2025,20,PASS,P12
V0043457,K0364,2025-05-14,19:00,2025,20,PASS,P12
V0043458,K0305,2025-05-14,19:00,2025,20,PASS,P12
V0043459,K0480,2025-05-14,19:00,2025,20,PASS,P12
V0043460,K0202,2025-05-14,19:00,2025,20,PASS,P12
V0043461,K0158,2025-05-14,19:00,2025,20,PASS,P12
V0043462,K0888,2025-05-14,19:00,2025,20,PASS,P12
V0043463,K0013,2025-05-14,19:00,2025,20,PASS,P12
V0043464,K0180,2025-05-14,19:00,2025,20,PASS,P12
V0043465,K0071,2025-05-14,19:45,2025,19,GYM,
V0043466,K0305,2025-05-14,19:45,2025,19,GYM,
V0043467,K0411,2025-05-14,20:20,2025,19,GYM,
V0043468,K0904,2025-05-14,20:50,2025,19,GYM,
V0043469,K0461,2025-05-14,21:00,2025,19,GYM,
V0043470,K0743,2025-05-14,21:05,2025,19,GYM,
V0043471,K0526,2025-05-14,21:15,2025,19,GYM,
V0043472,K0741,2025-05-15,06:00,2025,19,GYM,
V0043473,K0744,2025-05-15,06:10,2025,19,GYM,
V0043474,K0646,2025-05-15,06:15,2025,19,GYM,
V0043475,K0212,2025-05-15,06:25,2025,19,GYM,
V0043476,K0116,2025-05-15,06:50,2025,19,GYM,
V0043477,K0912,2025-05-15,07:00,2025,19,GYM,
V0043478,K0207,2025-05-15,07:05,2025,19,GYM,
V0043479,K0285,2025-05-15,08:00,2025,19,GYM,
V0043480,K0449,2025-05-15,08:20,2025,19,GYM,
V0043481,K0557,2025-05-15,08:30,2025,20,PASS,P13
V0043482,K0038,2025-05-15,08:30,2025,20,PASS,P13
V0043483,K0788,2025-05-15,08:30,2025,20,PASS,P13
V0043484,K0760,2025-05-15,08:30,2025,20,PASS,P13
V0043485,K0771,2025-05-15,08:30,2025,20,PASS,P13
V0043486,K0468,2025-05-15,08:30,2025,20,PASS,P13
V0043487,K0223,2025-05-15,08:30,2025,20,PASS,P13
V0043488,K0031,2025-05-15,08:30,2025,20,PASS,P13
V0043489,K0628,2025-05-15,08:30,2025,20,PASS,P13
V0043490,K0522,2025-05-15,08:30,2025,20,PASS,P13
V0043491,K0842,2025-05-15,08:30,2025,20,PASS,P13
V0043492,K0220,2025-05-15,08:30,2025,20,PASS,P13
V0043493,K0147,2025-05-15,08:30,2025,20,PASS,P13
V0043494,K0517,2025-05-15,08:30,2025,20,PASS,P13
V0043495,K0076,2025-05-15,08:30,2025,20,PASS,P13
V0043496,K0882,2025-05-15,08:30,2025,20,PASS,P13
V0043497,K0887,2025-05-15,08:40,2025,19,GYM,
V0043498,K0352,2025-05-15,08:45,2025,19,GYM,
V0043499,K0937,2025-05-15,09:05,2025,19,GYM,
V0043500,K0887,2025-05-15,09:15,2025,19,GYM,
V0043501,K0737,2025-05-15,09:20,2025,19,GYM,
V0043502,K0855,2025-05-15,10:20,2025,19,GYM,
V0043503,K0493,2025-05-15,10:20,2025,19,GYM,
V0043504,K0928,2025-05-15,10:35,2025,19,GYM,
V0043505,K0131,2025-05-15,10:50,2025,19,GYM,
V0043506,K0265,2025-05-15,10:50,2025,19,GYM,
V0043507,K0463,2025-05-15,11:05,2025,19,GYM,
V0043508,K0587,2025-05-15,11:15,2025,19,GYM,
V0043509,K0854,2025-05-15,11:25,2025,19,GYM,
V0043510,K0436,2025-05-15,11:25,2025,19,GYM,
V0043511,K0879,2025-05-15,11:30,2025,19,GYM,
V0043512,K0422,2025-05-15,12:00,2025,20,PASS,P14
V0043513,K0865,2025-05-15,12:00,2025,20,PASS,P14
V0043514,K0316,2025-05-15,12:00,2025,20,PASS,P14
V0043515,K0772,2025-05-15,12:00,2025,20,PASS,P14
V0043516,K0587,2025-05-15,12:00,2025,20,PASS,P14
V0043517,K0429,2025-05-15,12:00,2025,20,PASS,P14
V0043518,K0767,2025-05-15,12:00,2025,20,PASS,P14
V0043519,K0251,2025-05-15,12:00,2025,20,PASS,P14
V0043520,K0431,2025-05-15,12:00,2025,20,PASS,P14
V0043521,K0853,2025-05-15,12:00,2025,20,PASS,P14
V0043522,K0768,2025-05-15,12:00,2025,20,PASS,P14
V0043523,K0157,2025-05-15,12:00,2025,20,PASS,P14
V0043524,K0469,2025-05-15,12:00,2025,20,PASS,P14
V0043525,K0884,2025-05-15,12:00,2025,19,GYM,
V0043526,K0184,2025-05-15,12:20,2025,19,GYM,
V0043527,K0923,2025-05-15,13:05,2025,19,GYM,
V0043528,K0452,2025-05-15,13:10,2025,19,GYM,
V0043529,K0521,2025-05-15,13:15,2025,19,GYM,
V0043530,K0344,2025-05-15,13:25,2025,19,GYM,
V0043531,K0151,2025-05-15,13:30,2025,19,GYM,
V0043532,K0352,2025-05-15,13:35,2025,19,GYM,
V0043533,K0199,2025-05-15,14:05,2025,19,GYM,
V0043534,K0678,2025-05-15,14:55,2025,19,GYM,
V0043535,K0922,2025-05-15,14:55,2025,19,GYM,
V0043536,K0632,2025-05-15,14:55,2025,19,GYM,
V0043537,K0913,2025-05-15,15:20,2025,19,GYM,
V0043538,K0097,2025-05-15,15:30,2025,20,PASS,P15
V0043539,K0512,2025-05-15,15:30,2025,20,PASS,P15
V0043540,K0654,2025-05-15,15:30,2025,20,PASS,P15
V0043541,K0714,2025-05-15,15:30,2025,20,PASS,P15
V0043542,K0283,2025-05-15,15:30,2025,20,PASS,P15
V0043543,K0331,2025-05-15,15:30,2025,20,PASS,P15
V0043544,K0041,2025-05-15,15:30,2025,20,PASS,P15
V0043545,K0723,2025-05-15,15:30,2025,20,PASS,P15
V0043546,K0082,2025-05-15,15:30,2025,20,PASS,P15
V0043547,K0659,2025-05-15,15:30,2025,20,PASS,P15
V0043548,K0399,2025-05-15,15:30,2025,20,PASS,P15
V0043549,K0566,2025-05-15,15:30,2025,20,PASS,P15
V0043550,K0004,2025-05-15,15:30,2025,20,PASS,P15
V0043551,K0395,2025-05-15,15:30,2025,20,PASS,P15
V0043552,K0356,2025-05-15,15:45,2025,19,GYM,
V0043553,K0751,2025-05-15,16:20,2025,19,GYM,
V0043554,K0151,2025-05-15,16:50,2025,19,GYM,
V0043555,K0645,2025-05-15,18:10,2025,19,GYM,
V0043556,K0104,2025-05-15,18:15,2025,19,GYM,
V0043557,K0453,2025-05-15,18:25,2025,19,GYM,
V0043558,K0754,2025-05-15,18:30,2025,20,PASS,P16
V0043559,K0229,2025-05-15,18:30,2025,20,PASS,P16
V0043560,K0006,2025-05-15,18:30,2025,20,PASS,P16
V0043561,K0148,2025-05-15,18:30,2025,20,PASS,P16
V0043562,K0469,2025-05-15,18:30,2025,20,PASS,P16
V0043563,K0366,2025-05-15,18:30,2025,20,PASS,P16
V0043564,K0400,2025-05-15,18:30,2025,20,PASS,P16
V0043565,K0364,2025-05-15,18:30,2025,20,PASS,P16
V0043566,K0919,2025-05-15,18:30,2025,20,PASS,P16
V0043567,K0494,2025-05-15,18:30,2025,20,PASS,P16
V0043568,K0857,2025-05-15,18:30,2025,20,PASS,P16
V0043569,K0563,2025-05-15,18:30,2025,20,PASS,P16
V0043570,K0458,2025-05-15,18:30,2025,20,PASS,P16
V0043571,K0307,2025-05-15,18:30,2025,20,PASS,P16
V0043572,K0379,2025-05-15,18:30,2025,20,PASS,P16
V0043573,K0127,2025-05-15,18:50,2025,19,GYM,
V0043574,K0385,2025-05-15,18:55,2025,19,GYM,
V0043575,K0866,2025-05-15,19:20,2025,19,GYM,
V0043576,K0649,2025-05-15,19:30,2025,19,GYM,
V0043577,K0597,2025-05-15,19:40,2025,19,GYM,
V0043578,K0854,2025-05-15,20:10,2025,19,GYM,
V0043579,K0054,2025-05-15,20:25,2025,19,GYM,
V0043580,K0620,2025-05-15,20:40,2025,19,GYM,
V0043581,K0307,2025-05-15,21:35,2025,19,GYM,
V0043582,K0378,2025-05-16,06:20,2025,19,GYM,
V0043583,K0385,2025-05-16,07:05,2025,19,GYM,
V0043584,K0503,2025-05-16,07:35,2025,19,GYM,
V0043585,K0838,2025-05-16,08:00,2025,19,GYM,
V0043586,K0280,2025-05-16,08:15,2025,19,GYM,
V0043587,K0146,2025-05-16,08:35,2025,19,GYM,
V0043588,K0450,2025-05-16,08:50,2025,19,GYM,
V0043589,K0867,2025-05-16,09:00,2025,20,PASS,P17
V0043590,K0590,2025-05-16,09:00,2025,20,PASS,P17
V0043591,K0460,2025-05-16,09:00,2025,20,PASS,P17
V0043592,K0549,2025-05-16,09:00,2025,20,PASS,P17
V0043593,K0172,2025-05-16,09:00,2025,20,PASS,P17
V0043594,K0198,2025-05-16,09:00,2025,20,PASS,P17
V0043595,K0587,2025-05-16,09:00,2025,20,PASS,P17
V0043596,K0938,2025-05-16,09:00,2025,20,PASS,P17
V0043597,K0251,2025-05-16,09:00,2025,20,PASS,P17
V0043598,K0615,2025-05-16,09:00,2025,20,PASS,P17
V0043599,K0017,2025-05-16,09:00,2025,20,PASS,P17
V0043600,K0347,2025-05-16,09:00,2025,20,PASS,P17
V0043601,K0505,2025-05-16,09:00,2025,20,PASS,P17
V0043602,K0264,2025-05-16,09:00,2025,20,PASS,P17
V0043603,K0863,2025-05-16,09:55,2025,19,GYM,
V0043604,K0280,2025-05-16,10:05,2025,19,GYM,
V0043605,K0130,2025-05-16,10:10,2025,19,GYM,
V0043606,K0435,2025-05-16,10:10,2025,19,GYM,
V0043607,K0046,2025-05-16,10:30,2025,19,GYM,
V0043608,K0474,2025-05-16,10:30,2025,19,GYM,
V0043609,K0748,2025-05-16,11:45,2025,19,GYM,
V0043610,K0137,2025-05-16,11:55,2025,19,GYM,
V0043611,K0803,2025-05-16,12:20,2025,19,GYM,
V0043612,K0277,2025-05-16,13:10,2025,19,GYM,
V0043613,K0620,2025-05-16,13:20,2025,19,GYM,
V0043614,K0253,2025-05-16,13:25,2025,19,GYM,
V0043615,K0864,2025-05-16,14:00,2025,19,GYM,
V0043616,K0943,2025-05-16,14:05,2025,19,GYM,
V0043617,K0924,2025-05-16,14:05,2025,19,GYM,
V0043618,K0607,2025-05-16,14:35,2025,19,GYM,
V0043619,K0399,2025-05-16,15:05,2025,19,GYM,
V0043620,K0665,2025-05-16,15:25,2025,19,GYM,
V0043621,K0705,2025-05-16,15:35,2025,19,GYM,
V0043622,K0095,2025-05-16,15:45,2025,19,GYM,
V0043623,K0741,2025-05-16,15:45,2025,19,GYM,
V0043624,K0400,2025-05-16,16:00,2025,20,PASS,P18
V0043625,K0729,2025-05-16,16:00,2025,20,PASS,P18
V0043626,K0707,2025-05-16,16:00,2025,20,PASS,P18
V0043627,K0712,2025-05-16,16:00,2025,20,PASS,P18
V0043628,K0347,2025-05-16,16:00,2025,20,PASS,P18
V0043629,K0039,2025-05-16,16:00,2025,20,PASS,P18
V0043630,K0004,2025-05-16,16:00,2025,20,PASS,P18
V0043631,K0300,2025-05-16,16:00,2025,20,PASS,P18
V0043632,K0095,2025-05-16,16:00,2025,20,PASS,P18
V0043633,K0041,2025-05-16,16:00,2025,20,PASS,P18
V0043634,K0901,2025-05-16,16:00,2025,20,PASS,P18
V0043635,K0658,2025-05-16,16:00,2025,20,PASS,P18
V0043636,K0294,2025-05-16,16:00,2025,20,PASS,P18
V0043637,K0884,2025-05-16,16:10,2025,19,GYM,
V0043638,K0046,2025-05-16,16:15,2025,19,GYM,
V0043639,K0024,2025-05-16,16:50,2025,19,GYM,
V0043640,K0160,2025-05-16,17:50,2025,19,GYM,
V0043641,K0482,2025-05-16,18:15,2025,19,GYM,
V0043642,K0550,2025-05-16,18:35,2025,19,GYM,
V0043643,K0261,2025-05-16,19:10,2025,19,GYM,
V0043644,K0830,2025-05-16,19:10,2025,19,GYM,
V0043645,K0098,2025-05-16,20:15,2025,19,GYM,
V0043646,K0919,2025-05-16,20:25,2025,19,GYM,
V0043647,K0405,2025-05-16,20:25,2025,19,GYM,
V0043648,K0612,2025-05-16,20:35,2025,19,GYM,
V0043649,K0250,2025-05-16,21:30,2025,19,GYM,
V0043650,K0162,2025-05-16,21:45,2025,19,GYM,
V0043651,K0494,2025-05-16,21:50,2025,19,GYM,
V0043652,K0076,2025-05-16,22:00,2025,19,GYM,
V0043653,K0746,2025-05-17,06:20,2025,19,GYM,
V0043654,K0745,2025-05-17,06:40,2025,19,GYM,
V0043655,K0090,2025-05-17,06:50,2025,19,GYM,
V0043656,K0379,2025-05-17,06:50,2025,19,GYM,
V0043657,K0861,2025-05-17,07:20,2025,19,GYM,
V0043658,K0090,2025-05-17,07:25,2025,19,GYM,
V0043659,K0394,2025-05-17,07:30,2025,19,GYM,
V0043660,K0887,2025-05-17,07:35,2025,19,GYM,
V0043661,K0869,2025-05-17,08:10,2025,19,GYM,
V0043662,K0902,2025-05-17,08:10,2025,19,GYM,
V0043663,K0212,2025-05-17,08:35,2025,19,GYM,
V0043664,K0628,2025-05-17,09:10,2025,19,GYM,
V0043665,K0202,2025-05-17,09:15,2025,19,GYM,
V0043666,K0215,2025-05-17,09:35,2025,19,GYM,
V0043667,K0333,2025-05-17,09:55,2025,19,GYM,
V0043668,K0923,2025-05-17,10:00,2025,20,PASS,P19
V0043669,K0364,2025-05-17,10:00,2025,20,PASS,P19
V0043670,K0430,2025-05-17,10:00,2025,20,PASS,P19
V0043671,K0308,2025-05-17,10:00,2025,20,PASS,P19
V0043672,K0493,2025-05-17,10:00,2025,20,PASS,P19
V0043673,K0106,2025-05-17,10:00,2025,20,PASS,P19
V0043674,K0528,2025-05-17,10:00,2025,20,PASS,P19
V0043675,K0494,2025-05-17,10:00,2025,20,PASS,P19
V0043676,K0644,2025-05-17,10:00,2025,20,PASS,P19
V0043677,K0287,2025-05-17,10:00,2025,20,PASS,P19
V0043678,K0041,2025-05-17,10:00,2025,20,PASS,P19
V0043679,K0095,2025-05-17,10:00,2025,20,PASS,P19
V0043680,K0729,2025-05-17,10:00,2025,20,PASS,P19
V0043681,K0173,2025-05-17,10:00,2025,20,PASS,P19
V0043682,K0501,2025-05-17,10:00,2025,20,PASS,P19
V0043683,K0678,2025-05-17,10:00,2025,19,GYM,
V0043684,K0204,2025-05-17,10:05,2025,19,GYM,
V0043685,K0414,2025-05-17,11:05,2025,19,GYM,
V0043686,K0758,2025-05-17,11:20,2025,19,GYM,
V0043687,K0666,2025-05-17,11:30,2025,19,GYM,
V0043688,K0432,2025-05-17,12:15,2025,19,GYM,
V0043689,K0205,2025-05-17,12:15,2025,19,GYM,
V0043690,K0345,2025-05-17,12:20,2025,19,GYM,
V0043691,K0873,2025-05-17,12:45,2025,19,GYM,
V0043692,K0387,2025-05-17,12:50,2025,19,GYM,
V0043693,K0663,2025-05-17,14:40,2025,19,GYM,
V0043694,K0654,2025-05-17,15:35,2025,19,GYM,
V0043695,K0504,2025-05-17,16:05,2025,19,GYM,
V0043696,K0352,2025-05-17,16:10,2025,19,GYM,
V0043697,K0856,2025-05-17,16:10,2025,19,GYM,
V0043698,K0192,2025-05-17,16:20,2025,19,GYM,
V0043699,K0043,2025-05-17,16:30,2025,19,GYM,
V0043700,K0878,2025-05-17,17:15,2025,19,GYM,
V0043701,K0158,2025-05-17,17:20,2025,19,GYM,
V0043702,K0929,2025-05-17,17:30,2025,19,GYM,
V0043703,K0096,2025-05-17,17:30,2025,19,GYM,
V0043704,K0166,2025-05-17,17:50,2025,19,GYM,
V0043705,K0585,2025-05-17,18:00,2025,19,GYM,
V0043706,K0665,2025-05-17,18:25,2025,19,GYM,
V0043707,K0216,2025-05-17,19:50,2025,19,GYM,
V0043708,K0770,2025-05-17,21:10,2025,19,GYM,
V0043709,K0132,2025-05-18,06:45,2025,19,GYM,
V0043710,K0383,2025-05-18,06:45,2025,19,GYM,
V0043711,K0049,2025-05-18,07:20,2025,19,GYM,
V0043712,K0311,2025-05-18,07:35,2025,19,GYM,
V0043713,K0840,2025-05-18,07:40,2025,19,GYM,
V0043714,K0397,2025-05-18,07:50,2025,19,GYM,
V0043715,K0062,2025-05-18,08:20,2025,19,GYM,
V0043716,K0644,2025-05-18,08:25,2025,19,GYM,
V0043717,K0356,2025-05-18,08:30,2025,19,GYM,
V0043718,K0099,2025-05-18,08:30,2025,19,GYM,
V0043719,K0263,2025-05-18,08:35,2025,19,GYM,
V0043720,K0323,2025-05-18,08:35,2025,19,GYM,
V0043721,K0646,2025-05-18,08:45,2025,19,GYM,
V0043722,K0854,2025-05-18,09:00,2025,19,GYM,
V0043723,K0765,2025-05-18,09:10,2025,19,GYM,
V0043724,K0313,2025-05-18,09:35,2025,19,GYM,
V0043725,K0005,2025-05-18,10:35,2025,19,GYM,
V0043726,K0759,2025-05-18,10:45,2025,19,GYM,
V0043727,K0557,2025-05-18,10:55,2025,19,GYM,
V0043728,K0337,2025-05-18,11:15,2025,19,GYM,
V0043729,K0383,2025-05-18,11:15,2025,19,GYM,
V0043730,K0778,2025-05-18,11:20,2025,19,GYM,
V0043731,K0434,2025-05-18,11:50,2025,19,GYM,
V0043732,K0767,2025-05-18,12:40,2025,19,GYM,
V0043733,K0307,2025-05-18,12:45,2025,19,GYM,
V0043734,K0796,2025-05-18,12:45,2025,19,GYM,
V0043735,K0548,2025-05-18,12:50,2025,19,GYM,
V0043736,K0004,2025-05-18,12:55,2025,19,GYM,
V0043737,K0279,2025-05-18,13:00,2025,19,GYM,
V0043738,K0761,2025-05-18,13:10,2025,19,GYM,
V0043739,K0428,2025-05-18,13:30,2025,19,GYM,
V0043740,K0945,2025-05-18,13:30,2025,19,GYM,
V0043741,K0490,2025-05-18,13:45,2025,19,GYM,
V0043742,K0948,2025-05-18,14:00,2025,19,GYM,
V0043743,K0463,2025-05-18,14:15,2025,19,GYM,
V0043744,K0419,2025-05-18,14:30,2025,19,GYM,
V0043745,K0645,2025-05-18,14:40,2025,19,GYM,
V0043746,K0739,2025-05-18,14:55,2025,19,GYM,
V0043747,K0438,2025-05-18,15:15,2025,19,GYM,
V0043748,K0013,2025-05-18,15:15,2025,19,GYM,
V0043749,K0899,2025-05-18,15:20,2025,19,GYM,
V0043750,K0243,2025-05-18,15:30,2025,19,GYM,
V0043751,K0089,2025-05-18,15:35,2025,19,GYM,
V0043752,K0385,2025-05-18,15:35,2025,19,GYM,
V0043753,K0922,2025-05-18,17:00,2025,20,PASS,P20
V0043754,K0284,2025-05-18,17:00,2025,20,PASS,P20
V0043755,K0634,2025-05-18,17:00,2025,20,PASS,P20
V0043756,K0557,2025-05-18,17:00,2025,20,PASS,P20
V0043757,K0695,2025-05-18,17:00,2025,20,PASS,P20
V0043758,K0006,2025-05-18,17:00,2025,20,PASS,P20
V0043759,K0485,2025-05-18,17:00,2025,20,PASS,P20
V0043760,K0664,2025-05-18,17:00,2025,20,PASS,P20
V0043761,K0037,2025-05-18,17:00,2025,20,PASS,P20
V0043762,K0073,2025-05-18,17:00,2025,20,PASS,P20
V0043763,K0469,2025-05-18,17:00,2025,20,PASS,P20
V0043764,K0145,2025-05-18,17:00,2025,20,PASS,P20
V0043765,K0381,2025-05-18,17:00,2025,20,PASS,P20
V0043766,K0398,2025-05-18,17:00,2025,20,PASS,P20
V0043767,K0106,2025-05-18,17:00,2025,20,PASS,P20
V0043768,K0399,2025-05-18,17:00,2025,20,PASS,P20
V0043769,K0041,2025-05-18,17:00,2025,20,PASS,P20
V0043770,K0458,2025-05-18,17:10,2025,19,GYM,
V0043771,K0531,2025-05-18,17:10,2025,19,GYM,
