VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID,Medlemskap
V0024537,K0294,2024-10-18,16:00,2024,42,PASS,P18,Premium
V0024538,K0496,2024-10-18,16:00,2024,42,PASS,P18,Premium
V0024539,K0658,2024-10-18,16:00,2024,42,PASS,P18,Premium
V0024540,K0607,2024-10-18,16:00,2024,42,PASS,P18,Premium
V0024541,K0126,2024-10-18,16:00,2024,42,GYM,,Basic
V0024542,K0073,2024-10-18,16:30,2024,42,GYM,,Premium
V0024543,K0803,2024-10-18,16:35,2024,42,GYM,,Premium
V0024544,K0774,2024-10-18,16:40,2024,42,GYM,,Basic
V0024545,K0212,2024-10-18,17:30,2024,42,GYM,,Student
V0024546,K0546,2024-10-18,17:55,2024,42,GYM,,Basic
V0024547,K0799,2024-10-18,18:15,2024,42,GYM,,Student
V0024548,K0045,2024-10-18,19:50,2024,42,GYM,,Basic
V0024549,K0043,2024-10-18,20:05,2024,42,GYM,,Basic
V0024550,K0483,2024-10-18,20:40,2024,42,GYM,,Student
V0024551,K0293,2024-10-18,20:50,2024,42,GYM,,Flex
V0024552,K0487,2024-10-18,21:05,2024,42,GYM,,Premium
V0024553,K0203,2024-10-18,21:15,2024,42,GYM,,Basic
V0024554,K0282,2024-10-18,21:35,2024,42,GYM,,Basic
V0024555,K0943,2024-10-19,08:05,2024,42,GYM,,Basic
V0024556,K0654,2024-10-19,08:05,2024,42,GYM,,Flex
V0024557,K0501,2024-10-19,08:20,2024,42,GYM,,Premium
V0024558,K0940,2024-10-19,08:20,2024,42,GYM,,Flex
V0024559,K0286,2024-10-19,09:00,2024,42,GYM,,Basic
V0024560,K0440,2024-10-19,10:00,2024,42,PASS,P19,Flex
V0024561,K0835,2024-10-19,10:00,2024,42,PASS,P19,Flex
V0024562,K0940,2024-10-19,10:00,2024,42,PASS,P19,Flex
V0024563,K0875,2024-10-19,10:00,2024,42,PASS,P19,Flex
V0024564,K0667,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024565,K0237,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024566,K0176,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024567,K0287,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024568,K0020,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024569,K0240,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024570,K0453,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024571,K0700,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024572,K0827,2024-10-19,10:00,2024,42,PASS,P19,Premium
V0024573,K0551,2024-10-19,10:15,2024,42,GYM,,Basic
V0024574,K0049,2024-10-19,10:45,2024,42,GYM,,Premium
V0024575,K0445,2024-10-19,11:10,2024,42,GYM,,Morning
V0024576,K0707,2024-10-19,11:15,2024,42,GYM,,Premium
V0024577,K0085,2024-10-19,11:35,2024,42,GYM,,Flex
V0024578,K0461,2024-10-19,11:40,2024,42,GYM,,Basic
V0024579,K0185,2024-10-19,12:10,2024,42,GYM,,Basic
V0024580,K0902,2024-10-19,12:35,2024,42,GYM,,Flex
V0024581,K0748,2024-10-19,14:10,2024,42,GYM,,Student
V0024582,K0048,2024-10-19,14:15,2024,42,GYM,,Basic
V0024583,K0284,2024-10-19,14:55,2024,42,GYM,,Flex
V0024584,K0341,2024-10-19,15:10,2024,42,GYM,,Basic
V0024585,K0471,2024-10-19,15:15,2024,42,GYM,,Flex
V0024586,K0629,2024-10-19,15:30,2024,42,GYM,,Basic
V0024587,K0420,2024-10-19,16:00,2024,42,GYM,,Basic
V0024588,K0134,2024-10-19,16:20,2024,42,GYM,,Premium
V0024589,K0824,2024-10-19,16:40,2024,42,GYM,,Basic
V0024590,K0093,2024-10-19,16:45,2024,42,GYM,,Flex
V0024591,K0798,2024-10-19,16:50,2024,42,GYM,,Basic
V0024592,K0433,2024-10-19,17:25,2024,42,GYM,,Premium
V0024593,K0687,2024-10-19,17:35,2024,42,GYM,,Senior
V0024594,K0234,2024-10-19,17:45,2024,42,GYM,,Premium
V0024595,K0880,2024-10-19,18:00,2024,42,GYM,,Flex
V0024596,K0878,2024-10-19,18:05,2024,42,GYM,,Premium
V0024597,K0078,2024-10-19,18:10,2024,42,GYM,,Senior
V0024598,K0339,2024-10-19,18:10,2024,42,GYM,,Student
V0024599,K0420,2024-10-19,18:25,2024,42,GYM,,Basic
V0024600,K0228,2024-10-19,19:35,2024,42,GYM,,Premium
V0024601,K0059,2024-10-19,19:35,2024,42,GYM,,Flex
V0024602,K0266,2024-10-19,20:25,2024,42,GYM,,Basic
V0024603,K0086,2024-10-19,20:35,2024,42,GYM,,Premium
V0024604,K0757,2024-10-19,20:55,2024,42,GYM,,Basic
V0024605,K0267,2024-10-19,21:05,2024,42,GYM,,Flex
V0024606,K0508,2024-10-20,06:35,2024,42,GYM,,Morning
V0024607,K0345,2024-10-20,06:40,2024,42,GYM,,Basic
V0024608,K0303,2024-10-20,06:40,2024,42,GYM,,Morning
V0024609,K0438,2024-10-20,06:45,2024,42,GYM,,Student
V0024610,K0904,2024-10-20,06:45,2024,42,GYM,,Basic
V0024611,K0847,2024-10-20,06:50,2024,42,GYM,,Basic
V0024612,K0469,2024-10-20,07:25,2024,42,GYM,,Premium
V0024613,K0201,2024-10-20,07:30,2024,42,GYM,,Student
V0024614,K0443,2024-10-20,07:40,2024,42,GYM,,Premium
V0024615,K0395,2024-10-20,07:45,2024,42,GYM,,Premium
V0024616,K0350,2024-10-20,08:05,2024,42,GYM,,Basic
V0024617,K0665,2024-10-20,08:05,2024,42,GYM,,Premium
V0024618,K0825,2024-10-20,08:15,2024,42,GYM,,Basic
V0024619,K0635,2024-10-20,08:30,2024,42,GYM,,Student
V0024620,K0197,2024-10-20,08:40,2024,42,GYM,,Basic
V0024621,K0361,2024-10-20,09:00,2024,42,GYM,,Student
V0024622,K0323,2024-10-20,09:10,2024,42,GYM,,Morning
V0024623,K0609,2024-10-20,09:20,2024,42,GYM,,Flex
V0024624,K0408,2024-10-20,09:25,2024,42,GYM,,Morning
V0024625,K0877,2024-10-20,10:30,2024,42,GYM,,Morning
V0024626,K0264,2024-10-20,10:35,2024,42,GYM,,Premium
V0024627,K0139,2024-10-20,10:40,2024,42,GYM,,Morning
V0024628,K0663,2024-10-20,10:45,2024,42,GYM,,Basic
V0024629,K0421,2024-10-20,11:45,2024,42,GYM,,Premium
V0024630,K0407,2024-10-20,11:50,2024,42,GYM,,Premium
V0024631,K0157,2024-10-20,12:45,2024,42,GYM,,Senior
V0024632,K0014,2024-10-20,13:10,2024,42,GYM,,Premium
V0024633,K0694,2024-10-20,14:10,2024,42,GYM,,Senior
V0024634,K0095,2024-10-20,14:40,2024,42,GYM,,Premium
V0024635,K0467,2024-10-20,14:55,2024,42,GYM,,Premium
V0024636,K0085,2024-10-20,15:35,2024,42,GYM,,Flex
V0024637,K0580,2024-10-20,16:10,2024,42,GYM,,Basic
V0024638,K0049,2024-10-20,16:20,2024,42,GYM,,Premium
V0024639,K0328,2024-10-20,16:20,2024,42,GYM,,Flex
V0024640,K0825,2024-10-20,16:35,2024,42,GYM,,Basic
V0024641,K0771,2024-10-20,17:00,2024,42,PASS,P20,Flex
V0024642,K0512,2024-10-20,17:00,2024,42,PASS,P20,Flex
V0024643,K0495,2024-10-20,17:00,2024,42,PASS,P20,Flex
V0024644,K0487,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024645,K0607,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024646,K0467,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024647,K0439,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024648,K0424,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024649,K0494,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024650,K0161,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024651,K0705,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024652,K0259,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024653,K0310,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024654,K0278,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024655,K0234,2024-10-20,17:00,2024,42,PASS,P20,Premium
V0024656,K0426,2024-10-20,17:25,2024,42,GYM,,Basic
V0024657,K0850,2024-10-20,18:00,2024,42,GYM,,Basic
V0024658,K0102,2024-10-20,18:25,2024,42,GYM,,Premium
V0024659,K0289,2024-10-20,18:40,2024,42,GYM,,Basic
V0024660,K0017,2024-10-20,19:00,2024,42,GYM,,Senior
V0024661,K0908,2024-10-20,19:10,2024,42,GYM,,Flex
V0024662,K0825,2024-10-20,19:40,2024,42,GYM,,Basic
V0024663,K0132,2024-10-20,19:50,2024,42,GYM,,Student
V0024664,K0782,2024-10-20,19:50,2024,42,GYM,,Flex
V0024665,K0830,2024-10-20,20:10,2024,42,GYM,,Basic
V0024666,K0517,2024-10-20,20:15,2024,42,GYM,,Premium
V0024667,K0309,2024-10-21,06:25,2024,43,GYM,,Flex
V0024668,K0182,2024-10-21,07:00,2024,43,PASS,P01,Flex
V0024669,K0326,2024-10-21,07:00,2024,43,PASS,P01,Flex
V0024670,K0449,2024-10-21,07:00,2024,43,PASS,P01,Student
V0024671,K0201,2024-10-21,07:00,2024,43,PASS,P01,Student
V0024672,K0914,2024-10-21,07:00,2024,43,PASS,P01,Student
V0024673,K0037,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024674,K0400,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024675,K0783,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024676,K0478,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024677,K0493,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024678,K0240,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024679,K0094,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024680,K0816,2024-10-21,07:00,2024,43,PASS,P01,Premium
V0024681,K0378,2024-10-21,07:35,2024,43,GYM,,Morning
V0024682,K0188,2024-10-21,07:35,2024,43,GYM,,Morning
V0024683,K0682,2024-10-21,07:35,2024,43,GYM,,Basic
V0024684,K0773,2024-10-21,08:00,2024,43,GYM,,Flex
V0024685,K0256,2024-10-21,08:00,2024,43,GYM,,Basic
V0024686,K0887,2024-10-21,08:15,2024,43,GYM,,Morning
V0024687,K0779,2024-10-21,08:35,2024,43,GYM,,Basic
V0024688,K0901,2024-10-21,08:55,2024,43,GYM,,Premium
V0024689,K0760,2024-10-21,09:10,2024,43,GYM,,Flex
V0024690,K0399,2024-10-21,09:30,2024,43,GYM,,Premium
V0024691,K0766,2024-10-21,09:30,2024,43,GYM,,Senior
V0024692,K0531,2024-10-21,09:35,2024,43,GYM,,Basic
V0024693,K0771,2024-10-21,09:35,2024,43,GYM,,Flex
V0024694,K0137,2024-10-21,09:35,2024,43,GYM,,Morning
V0024695,K0622,2024-10-21,10:00,2024,43,PASS,P02,Flex
V0024696,K0061,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024697,K0301,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024698,K0542,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024699,K0709,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024700,K0074,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024701,K0017,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024702,K0288,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024703,K0422,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024704,K0865,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024705,K0172,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024706,K0376,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024707,K0401,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024708,K0429,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024709,K0157,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024710,K0867,2024-10-21,10:00,2024,43,PASS,P02,Senior
V0024711,K0659,2024-10-21,10:00,2024,43,PASS,P02,Premium
V0024712,K0280,2024-10-21,10:05,2024,43,GYM,,Morning
V0024713,K0598,2024-10-21,10:30,2024,43,GYM,,Flex
V0024714,K0389,2024-10-21,10:30,2024,43,GYM,,Morning
V0024715,K0143,2024-10-21,10:40,2024,43,GYM,,Basic
V0024716,K0649,2024-10-21,10:45,2024,43,GYM,,Basic
V0024717,K0857,2024-10-21,10:45,2024,43,GYM,,Premium
V0024718,K0427,2024-10-21,10:45,2024,43,GYM,,Morning
V0024719,K0846,2024-10-21,10:55,2024,43,GYM,,Morning
V0024720,K0118,2024-10-21,11:05,2024,43,GYM,,Premium
V0024721,K0109,2024-10-21,12:10,2024,43,GYM,,Premium
V0024722,K0793,2024-10-21,12:35,2024,43,GYM,,Basic
V0024723,K0174,2024-10-21,13:30,2024,43,GYM,,Senior
V0024724,K0922,2024-10-21,13:40,2024,43,GYM,,Flex
V0024725,K0049,2024-10-21,13:50,2024,43,GYM,,Premium
V0024726,K0836,2024-10-21,13:55,2024,43,GYM,,Basic
V0024727,K0836,2024-10-21,14:10,2024,43,GYM,,Basic
V0024728,K0667,2024-10-21,14:15,2024,43,GYM,,Premium
V0024729,K0618,2024-10-21,14:35,2024,43,GYM,,Flex
V0024730,K0610,2024-10-21,14:40,2024,43,GYM,,Basic
V0024731,K0371,2024-10-21,14:40,2024,43,GYM,,Basic
V0024732,K0628,2024-10-21,15:40,2024,43,GYM,,Student
V0024733,K0485,2024-10-21,16:00,2024,43,GYM,,Flex
V0024734,K0341,2024-10-21,16:05,2024,43,GYM,,Basic
V0024735,K0767,2024-10-21,16:40,2024,43,GYM,,Senior
V0024736,K0495,2024-10-21,17:20,2024,43,GYM,,Flex
V0024737,K0042,2024-10-21,17:30,2024,43,PASS,P03,Flex
V0024738,K0133,2024-10-21,17:30,2024,43,PASS,P03,Flex
V0024739,K0501,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024740,K0430,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024741,K0617,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024742,K0106,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024743,K0173,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024744,K0011,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024745,K0737,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024746,K0181,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024747,K0498,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024748,K0917,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024749,K0620,2024-10-21,17:30,2024,43,PASS,P03,Premium
V0024750,K0399,2024-10-21,17:40,2024,43,GYM,,Premium
V0024751,K0230,2024-10-21,17:45,2024,43,GYM,,Basic
V0024752,K0871,2024-10-21,17:45,2024,43,GYM,,Basic
V0024753,K0683,2024-10-21,17:55,2024,43,GYM,,Basic
V0024754,K0900,2024-10-21,18:00,2024,43,GYM,,Senior
V0024755,K0620,2024-10-21,18:00,2024,43,GYM,,Premium
V0024756,K0491,2024-10-21,18:25,2024,43,GYM,,Premium
V0024757,K0930,2024-10-21,18:45,2024,43,GYM,,Basic
V0024758,K0327,2024-10-21,19:00,2024,43,PASS,P04,Flex
V0024759,K0880,2024-10-21,19:00,2024,43,PASS,P04,Flex
V0024760,K0604,2024-10-21,19:00,2024,43,PASS,P04,Flex
V0024761,K0173,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024762,K0228,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024763,K0407,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024764,K0566,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024765,K0858,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024766,K0067,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024767,K0458,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024768,K0014,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024769,K0633,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024770,K0161,2024-10-21,19:00,2024,43,PASS,P04,Premium
V0024771,K0785,2024-10-21,19:05,2024,43,GYM,,Basic
V0024772,K0586,2024-10-21,20:10,2024,43,GYM,,Basic
V0024773,K0226,2024-10-21,20:30,2024,43,GYM,,Basic
V0024774,K0781,2024-10-21,20:30,2024,43,GYM,,Premium
V0024775,K0175,2024-10-21,20:40,2024,43,GYM,,Basic
V0024776,K0498,2024-10-21,21:10,2024,43,GYM,,Premium
V0024777,K0289,2024-10-21,21:25,2024,43,GYM,,Basic
V0024778,K0205,2024-10-21,21:55,2024,43,GYM,,Basic
V0024779,K0106,2024-10-21,22:00,2024,43,GYM,,Premium
V0024780,K0057,2024-10-22,06:10,2024,43,GYM,,Premium
V0024781,K0239,2024-10-22,06:25,2024,43,GYM,,Morning
V0024782,K0058,2024-10-22,07:05,2024,43,GYM,,Premium
V0024783,K0684,2024-10-22,07:25,2024,43,GYM,,Morning
V0024784,K0208,2024-10-22,07:25,2024,43,GYM,,Basic
V0024785,K0059,2024-10-22,08:00,2024,43,PASS,P05,Flex
V0024786,K0293,2024-10-22,08:00,2024,43,PASS,P05,Flex
V0024787,K0114,2024-10-22,08:00,2024,43,PASS,P05,Flex
V0024788,K0097,2024-10-22,08:00,2024,43,PASS,P05,Flex
V0024789,K0681,2024-10-22,08:00,2024,43,PASS,P05,Flex
V0024790,K0861,2024-10-22,08:00,2024,43,PASS,P05,Student
V0024791,K0628,2024-10-22,08:00,2024,43,PASS,P05,Student
V0024792,K0321,2024-10-22,08:00,2024,43,PASS,P05,Student
V0024793,K0740,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024794,K0076,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024795,K0487,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024796,K0686,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024797,K0505,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024798,K0712,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024799,K0620,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024800,K0781,2024-10-22,08:00,2024,43,PASS,P05,Premium
V0024801,K0292,2024-10-22,09:30,2024,43,GYM,,Morning
V0024802,K0935,2024-10-22,10:00,2024,43,GYM,,Morning
V0024803,K0618,2024-10-22,11:00,2024,43,PASS,P06,Flex
V0024804,K0590,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024805,K0900,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024806,K0687,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024807,K0669,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024808,K0460,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024809,K0078,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024810,K0829,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024811,K0429,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024812,K0638,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024813,K0301,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024814,K0251,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024815,K0853,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024816,K0867,2024-10-22,11:00,2024,43,PASS,P06,Senior
V0024817,K0665,2024-10-22,11:00,2024,43,PASS,P06,Premium
V0024818,K0181,2024-10-22,11:00,2024,43,PASS,P06,Premium
V0024819,K0572,2024-10-22,11:30,2024,43,GYM,,Basic
V0024820,K0585,2024-10-22,12:05,2024,43,GYM,,Basic
V0024821,K0668,2024-10-22,12:30,2024,43,GYM,,Premium
V0024822,K0526,2024-10-22,12:30,2024,43,GYM,,Flex
V0024823,K0681,2024-10-22,12:50,2024,43,GYM,,Flex
V0024824,K0950,2024-10-22,12:55,2024,43,GYM,,Flex
V0024825,K0540,2024-10-22,13:50,2024,43,GYM,,Flex
V0024826,K0625,2024-10-22,14:20,2024,43,GYM,,Flex
V0024827,K0256,2024-10-22,14:25,2024,43,GYM,,Basic
V0024828,K0358,2024-10-22,14:30,2024,43,GYM,,Premium
V0024829,K0085,2024-10-22,14:35,2024,43,GYM,,Flex
V0024830,K0710,2024-10-22,15:00,2024,43,PASS,P07,Flex
V0024831,K0799,2024-10-22,15:00,2024,43,PASS,P07,Student
V0024832,K0689,2024-10-22,15:00,2024,43,PASS,P07,Student
V0024833,K0628,2024-10-22,15:00,2024,43,PASS,P07,Student
V0024834,K0279,2024-10-22,15:00,2024,43,PASS,P07,Student
V0024835,K0228,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024836,K0026,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024837,K0147,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024838,K0307,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024839,K0934,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024840,K0335,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024841,K0095,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024842,K0264,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024843,K0202,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024844,K0493,2024-10-22,15:00,2024,43,PASS,P07,Premium
V0024845,K0596,2024-10-22,15:10,2024,43,GYM,,Premium
V0024846,K0859,2024-10-22,15:45,2024,43,GYM,,Basic
V0024847,K0066,2024-10-22,16:10,2024,43,GYM,,Flex
V0024848,K0385,2024-10-22,17:10,2024,43,GYM,,Premium
V0024849,K0232,2024-10-22,17:25,2024,43,GYM,,Basic
V0024850,K0006,2024-10-22,18:00,2024,43,PASS,P08,Flex
V0024851,K0908,2024-10-22,18:00,2024,43,PASS,P08,Flex
V0024852,K0485,2024-10-22,18:00,2024,43,PASS,P08,Flex
V0024853,K0278,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024854,K0803,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024855,K0919,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024856,K0620,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024857,K0579,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024858,K0498,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024859,K0558,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024860,K0095,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024861,K0827,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024862,K0011,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024863,K0310,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024864,K0737,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024865,K0366,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024866,K0858,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024867,K0863,2024-10-22,18:00,2024,43,PASS,P08,Premium
V0024868,K0095,2024-10-22,18:30,2024,43,GYM,,Premium
V0024869,K0174,2024-10-22,18:30,2024,43,GYM,,Senior
V0024870,K0439,2024-10-22,19:35,2024,43,GYM,,Premium
V0024871,K0147,2024-10-22,19:35,2024,43,GYM,,Premium
V0024872,K0267,2024-10-22,19:35,2024,43,GYM,,Flex
V0024873,K0910,2024-10-22,19:40,2024,43,GYM,,Student
V0024874,K0182,2024-10-22,19:55,2024,43,GYM,,Flex
V0024875,K0914,2024-10-22,20:30,2024,43,GYM,,Student
V0024876,K0154,2024-10-22,20:30,2024,43,GYM,,Basic
V0024877,K0228,2024-10-22,21:00,2024,43,GYM,,Premium
V0024878,K0385,2024-10-22,21:05,2024,43,GYM,,Premium
V0024879,K0346,2024-10-22,21:50,2024,43,GYM,,Basic
V0024880,K0307,2024-10-22,21:55,2024,43,GYM,,Premium
V0024881,K0055,2024-10-22,21:55,2024,43,GYM,,Basic
V0024882,K0739,2024-10-23,06:15,2024,43,GYM,,Basic
V0024883,K0233,2024-10-23,06:35,2024,43,GYM,,Student
V0024884,K0057,2024-10-23,06:50,2024,43,GYM,,Premium
V0024885,K0327,2024-10-23,07:30,2024,43,PASS,P09,Flex
V0024886,K0016,2024-10-23,07:30,2024,43,PASS,P09,Flex
V0024887,K0748,2024-10-23,07:30,2024,43,PASS,P09,Student
V0024888,K0162,2024-10-23,07:30,2024,43,PASS,P09,Student
V0024889,K0022,2024-10-23,07:30,2024,43,PASS,P09,Student
V0024890,K0283,2024-10-23,07:30,2024,43,PASS,P09,Student
V0024891,K0098,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024892,K0901,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024893,K0816,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024894,K0370,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024895,K0502,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024896,K0620,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024897,K0147,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024898,K0259,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024899,K0176,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024900,K0888,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024901,K0363,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024902,K0686,2024-10-23,07:30,2024,43,PASS,P09,Premium
V0024903,K0545,2024-10-23,07:35,2024,43,GYM,,Premium
V0024904,K0341,2024-10-23,07:50,2024,43,GYM,,Basic
V0024905,K0197,2024-10-23,08:00,2024,43,GYM,,Basic
V0024906,K0467,2024-10-23,08:45,2024,43,GYM,,Premium
V0024907,K0904,2024-10-23,08:50,2024,43,GYM,,Basic
V0024908,K0224,2024-10-23,08:55,2024,43,GYM,,Morning
V0024909,K0688,2024-10-23,08:55,2024,43,GYM,,Basic
V0024910,K0594,2024-10-23,09:15,2024,43,GYM,,Morning
V0024911,K0282,2024-10-23,09:15,2024,43,GYM,,Basic
V0024912,K0748,2024-10-23,09:15,2024,43,GYM,,Student
V0024913,K0936,2024-10-23,09:20,2024,43,GYM,,Basic
V0024914,K0422,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024915,K0829,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024916,K0538,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024917,K0590,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024918,K0865,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024919,K0157,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024920,K0687,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024921,K0787,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024922,K0905,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024923,K0772,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024924,K0669,2024-10-23,10:30,2024,43,PASS,P10,Senior
V0024925,K0723,2024-10-23,10:30,2024,43,PASS,P10,Premium
V0024926,K0781,2024-10-23,10:30,2024,43,PASS,P10,Premium
V0024927,K0322,2024-10-23,10:35,2024,43,GYM,,Basic
V0024928,K0026,2024-10-23,10:45,2024,43,GYM,,Premium
V0024929,K0457,2024-10-23,11:00,2024,43,GYM,,Morning
V0024930,K0370,2024-10-23,11:00,2024,43,GYM,,Premium
V0024931,K0278,2024-10-23,11:20,2024,43,GYM,,Premium
V0024932,K0322,2024-10-23,11:45,2024,43,GYM,,Basic
V0024933,K0023,2024-10-23,12:00,2024,43,GYM,,Morning
V0024934,K0329,2024-10-23,13:55,2024,43,GYM,,Flex
V0024935,K0174,2024-10-23,14:10,2024,43,GYM,,Senior
V0024936,K0940,2024-10-23,14:15,2024,43,GYM,,Flex
